"","timestampMs","latitudeE7","longitudeE7","accuracy","Timestamp"
"11263",1537009652000,39.878649,4.2812888,10,2018-09-15 12:07:32
"11264",1537009668000,39.8786488,4.2812884,10,2018-09-15 12:07:48
"11265",1537009678809,39.878649,4.2812885,10,2018-09-15 12:07:58
"11266",1537009679854,39.8786489,4.2812885,10,2018-09-15 12:07:59
"11267",1537009680000,39.8786489,4.2812885,10,2018-09-15 12:08:00
"11268",1537009696000,39.8786492,4.2812891,10,2018-09-15 12:08:16
"11269",1537009711000,39.8786492,4.2812896,10,2018-09-15 12:08:31
"11270",1537009727000,39.878662,4.2813015,10,2018-09-15 12:08:47
"11271",1537009738860,39.8786677,4.281307,10,2018-09-15 12:08:58
"11272",1537009739798,39.8786677,4.281307,10,2018-09-15 12:08:59
"11273",1537009740000,39.8786677,4.281307,10,2018-09-15 12:09:00
"11274",1537009756000,39.8786682,4.2813063,10,2018-09-15 12:09:16
"11275",1537009771000,39.8786683,4.2813061,10,2018-09-15 12:09:31
"11276",1537009787000,39.8786686,4.2813061,10,2018-09-15 12:09:47
"11277",1537009799843,39.8786687,4.2813058,10,2018-09-15 12:09:59
"11278",1537009800393,39.8786687,4.2813058,10,2018-09-15 12:10:00
"11279",1537009802000,39.8786687,4.2813058,10,2018-09-15 12:10:02
"11280",1537009803000,39.8786687,4.2813058,10,2018-09-15 12:10:03
"11281",1537009804000,39.8786687,4.2813058,10,2018-09-15 12:10:04
"11282",1537009805000,39.8786687,4.2813058,10,2018-09-15 12:10:05
"11283",1537009806000,39.8786687,4.2813058,10,2018-09-15 12:10:06
"11284",1537009807000,39.8786687,4.2813057,10,2018-09-15 12:10:07
"11285",1537009808000,39.8786688,4.2813058,10,2018-09-15 12:10:08
"11286",1537009809000,39.8786688,4.2813057,10,2018-09-15 12:10:09
"11287",1537009810000,39.8786688,4.2813057,10,2018-09-15 12:10:10
"11288",1537009811000,39.8786687,4.2813057,10,2018-09-15 12:10:11
"11289",1537009812000,39.8786681,4.2813043,10,2018-09-15 12:10:12
"11290",1537009813000,39.878666,4.281303,10,2018-09-15 12:10:13
"11291",1537009814000,39.8786642,4.281304,10,2018-09-15 12:10:14
"11292",1537009815000,39.8786643,4.2813052,10,2018-09-15 12:10:15
"11293",1537009815043,39.8786643,4.2813052,10,2018-09-15 12:10:15
"11305",1537009861000,39.8786012,4.2813699,10,2018-09-15 12:11:01
"11306",1537009862000,39.8786009,4.2813699,10,2018-09-15 12:11:02
"11307",1537009863000,39.8786006,4.2813699,10,2018-09-15 12:11:03
"11308",1537009864000,39.8786003,4.2813698,10,2018-09-15 12:11:04
"11309",1537009865000,39.8786,4.2813697,10,2018-09-15 12:11:05
"11310",1537009865489,39.8786,4.2813697,10,2018-09-15 12:11:05
"11311",1537009881000,39.8785983,4.281367,10,2018-09-15 12:11:21
"11312",1537009897000,39.8785917,4.2813686,10,2018-09-15 12:11:37
"11313",1537009913000,39.8785386,4.2813948,10,2018-09-15 12:11:53
"11314",1537009921840,39.8785054,4.2814034,10,2018-09-15 12:12:01
"11315",1537009922924,39.878504,4.2814034,10,2018-09-15 12:12:02
"11316",1537009923000,39.878504,4.2814034,10,2018-09-15 12:12:03
"11317",1537009939000,39.878485,4.2813761,10,2018-09-15 12:12:19
"11318",1537009970000,39.8784709,4.28136,10,2018-09-15 12:12:50
"11319",1537009982794,39.8784723,4.2813604,10,2018-09-15 12:13:02
"11320",1537009984000,39.8784723,4.2813603,10,2018-09-15 12:13:04
"11321",1537009984438,39.8784723,4.2813603,10,2018-09-15 12:13:04
"11323",1537010015000,39.8785337,4.2812781,10,2018-09-15 12:13:35
"11324",1537010031000,39.8785075,4.2813632,10,2018-09-15 12:13:51
"11335",1537010043846,39.8784884,4.2813783,10,2018-09-15 12:14:03
"11336",1537010044000,39.8784884,4.2813783,10,2018-09-15 12:14:04
"11337",1537010060000,39.8784989,4.2813848,10,2018-09-15 12:14:20
"11338",1537010076000,39.8785055,4.2813833,10,2018-09-15 12:14:36
"11339",1537010091000,39.8784928,4.2813787,10,2018-09-15 12:14:51
"11340",1537010104427,39.8784909,4.2813402,10,2018-09-15 12:15:04
"11341",1537010105643,39.8784902,4.2813371,10,2018-09-15 12:15:05
"11342",1537010121000,39.8784974,4.281318,10,2018-09-15 12:15:21
"11343",1537010136000,39.8785172,4.2813263,10,2018-09-15 12:15:36
"11344",1537010152000,39.8785234,4.2813265,10,2018-09-15 12:15:52
"11345",1537010163880,39.8785253,4.281327,10,2018-09-15 12:16:03
"11346",1537010164523,39.8785253,4.281327,10,2018-09-15 12:16:04
"11347",1537010180000,39.8785255,4.2813351,10,2018-09-15 12:16:20
"11348",1537010195000,39.8785314,4.281337,10,2018-09-15 12:16:35
"11359",1537010223871,39.8785327,4.2813355,10,2018-09-15 12:17:03
"11360",1537010224781,39.8785327,4.2813358,10,2018-09-15 12:17:04
"11361",1537010225000,39.8785327,4.2813358,10,2018-09-15 12:17:05
"11362",1537010241000,39.8785353,4.2813516,10,2018-09-15 12:17:21
"11363",1537010259000,39.8785157,4.2813442,10,2018-09-15 12:17:39
"11364",1537010275000,39.8785377,4.2813654,10,2018-09-15 12:17:55
"11365",1537010283905,39.8785392,4.2813671,10,2018-09-15 12:18:03
"11366",1537010284334,39.8785392,4.2813671,10,2018-09-15 12:18:04
"11367",1537010300000,39.8785408,4.2813646,10,2018-09-15 12:18:20
"11368",1537010315000,39.8785338,4.281364,10,2018-09-15 12:18:35
"11369",1537010331000,39.8785115,4.2813746,10,2018-09-15 12:18:51
"11370",1537010344931,39.8785084,4.2813747,10,2018-09-15 12:19:04
"11371",1537010345564,39.8785084,4.2813747,10,2018-09-15 12:19:05
"11372",1537010361000,39.8785175,4.2813363,10,2018-09-15 12:19:21
"11373",1537010376000,39.8785198,4.2813263,10,2018-09-15 12:19:36
"11374",1537010392000,39.8785346,4.2813519,10,2018-09-15 12:19:52
"11375",1537010405850,39.8785336,4.2813473,10,2018-09-15 12:20:05
"11376",1537010406465,39.8785336,4.2813473,10,2018-09-15 12:20:06
"11387",1537010437000,39.8785287,4.2813426,10,2018-09-15 12:20:37
"11388",1537010453000,39.8785057,4.2813294,10,2018-09-15 12:20:53
"11389",1537010465894,39.8785468,4.2813675,10,2018-09-15 12:21:05
"11390",1537010466575,39.8785468,4.2813675,10,2018-09-15 12:21:06
"11402",1537010491010,39.8785785,4.281351,10,2018-09-15 12:21:31
"11403",1537010492000,39.8785777,4.2813507,10,2018-09-15 12:21:32
"11404",1537010619239,39.8785763,4.2813501,10,2018-09-15 12:23:39
"11428",1537010859343,39.8785763,4.2813501,10,2018-09-15 12:27:39
"11448",1537011185813,39.8786544,4.2812234,16,2018-09-15 12:33:05
"11449",1537011205835,39.8786544,4.2812234,16,2018-09-15 12:33:25
"11460",1537011445688,39.8786544,4.2812234,16,2018-09-15 12:37:25
"11471",1537011565723,39.8786544,4.2812234,16,2018-09-15 12:39:25
"11472",1537011865758,39.8786544,4.2812234,16,2018-09-15 12:44:25
"11473",1537012165481,39.8786544,4.2812234,16,2018-09-15 12:49:25
"11474",1537012465529,39.8786544,4.2812234,16,2018-09-15 12:54:25
"11475",1537012765582,39.8786544,4.2812234,16,2018-09-15 12:59:25
"11476",1537013029282,39.8786544,4.2812234,16,2018-09-15 13:03:49
"11488",1537013169406,39.8786544,4.2812234,16,2018-09-15 13:06:09
"11510",1537013529505,39.8786544,4.2812234,16,2018-09-15 13:12:09
"11534",1537013889605,39.8786544,4.2812234,16,2018-09-15 13:18:09
"11546",1537014129655,39.8786544,4.2812234,16,2018-09-15 13:22:09
"11569",1537014489758,39.8786544,4.2812234,16,2018-09-15 13:28:09
"11592",1537014839874,39.8786544,4.2812234,16,2018-09-15 13:33:59
"11604",1537014986779,39.8786544,4.2812234,16,2018-09-15 13:36:26
"11626",1537015346843,39.8786544,4.2812234,16,2018-09-15 13:42:26
"11638",1537015586915,39.8786544,4.2812234,16,2018-09-15 13:46:26
"11649",1537015706955,39.8786544,4.2812234,16,2018-09-15 13:48:26
"11650",1537016007362,39.8786544,4.2812234,16,2018-09-15 13:53:27
"11662",1537016287922,39.8786544,4.2812234,16,2018-09-15 13:58:07
"11663",1537016307405,39.8786544,4.2812234,16,2018-09-15 13:58:27
"11664",1537016607456,39.8786544,4.2812234,16,2018-09-15 14:03:27
"11665",1537016766489,39.8786544,4.2812234,16,2018-09-15 14:06:06
"11666",1537017066678,39.8786544,4.2812234,16,2018-09-15 14:11:06
"11667",1537017366745,39.8786544,4.2812234,16,2018-09-15 14:16:06
"11668",1537017666803,39.8786544,4.2812234,16,2018-09-15 14:21:06
"11669",1537017966849,39.8786544,4.2812234,16,2018-09-15 14:26:06
"11670",1537018266895,39.8786544,4.2812234,16,2018-09-15 14:31:06
"11694",1537018689968,39.8786544,4.2812234,16,2018-09-15 14:38:09
"11704",1537018810023,39.8786544,4.2812234,16,2018-09-15 14:40:10
"11715",1537019070429,39.8786544,4.2812234,16,2018-09-15 14:44:30
"11726",1537019169878,39.8786544,4.2812234,16,2018-09-15 14:46:09
"11727",1537019474128,39.8786544,4.2812234,16,2018-09-15 14:51:14
"11728",1537019821103,39.8786544,4.2812234,16,2018-09-15 14:57:01
"11729",1537019975841,39.8786544,4.2812234,16,2018-09-15 14:59:35
"11737",1537020008550,39.8786544,4.2812234,16,2018-09-15 15:00:08
"11738",1537020095856,39.8786544,4.2812234,16,2018-09-15 15:01:35
"11761",1537020342643,39.8786544,4.2812234,37,2018-09-15 15:05:42
"11773",1537020485047,39.8785489,4.2812986,16,2018-09-15 15:08:05
"11785",1537020722950,39.8786544,4.2812234,31,2018-09-15 15:12:02
"11786",1537020843053,39.8786544,4.2812234,33,2018-09-15 15:14:03
"11787",1537020965954,39.8786544,4.2812234,33,2018-09-15 15:16:05
"11788",1537021110237,39.8786544,4.2812234,33,2018-09-15 15:18:30
"11789",1537021260027,39.8786544,4.2812234,33,2018-09-15 15:21:00
"11790",1537021338306,39.8786544,4.2812234,33,2018-09-15 15:22:18
"11791",1537021398357,39.8786544,4.2812234,33,2018-09-15 15:23:18
"11792",1537021740016,39.8786544,4.2812234,33,2018-09-15 15:29:00
"11793",1537022100032,39.8786544,4.2812234,33,2018-09-15 15:35:00
"11794",1537022703238,39.8786544,4.2812234,29,2018-09-15 15:45:03
"11795",1537022997701,39.8786544,4.2812234,29,2018-09-15 15:49:57
"11796",1537023120015,39.8786544,4.2812234,29,2018-09-15 15:52:00
"11800",1537023346584,39.8786544,4.2812234,33,2018-09-15 15:55:46
"11801",1537023361999,39.878687,4.2812045,10,2018-09-15 15:56:01
"11813",1537023393999,39.8787158,4.2812156,10,2018-09-15 15:56:33
"11814",1537023408999,39.8787159,4.2812156,10,2018-09-15 15:56:48
"11826",1537023439999,39.8787159,4.2812156,10,2018-09-15 15:57:19
"11827",1537023481734,39.8786544,4.2812234,31,2018-09-15 15:58:01
"11828",1537023498000,39.8787132,4.2812416,10,2018-09-15 15:58:18
"11840",1537023528000,39.8787128,4.2812361,10,2018-09-15 15:58:48
"11841",1537023543000,39.8787144,4.281239,10,2018-09-15 15:59:03
"11842",1537023559000,39.8787144,4.281239,10,2018-09-15 15:59:19
"11843",1537023574000,39.8787142,4.2812387,10,2018-09-15 15:59:34
"11844",1537023589000,39.8787144,4.281239,10,2018-09-15 15:59:49
"11867",1537023635000,39.8787139,4.2812379,10,2018-09-15 16:00:35
"11868",1537023650000,39.8787097,4.28123,10,2018-09-15 16:00:50
"11869",1537023666000,39.8787119,4.281235,10,2018-09-15 16:01:06
"11870",1537023682000,39.8787144,4.281239,10,2018-09-15 16:01:22
"11871",1537023698000,39.8787119,4.2812352,10,2018-09-15 16:01:38
"11893",1537023746000,39.8787144,4.281239,10,2018-09-15 16:02:26
"11905",1537023778000,39.8787128,4.2812367,10,2018-09-15 16:02:58
"11906",1537023794000,39.8787005,4.2812197,10,2018-09-15 16:03:14
"11918",1537023900416,39.8786544,4.2812234,35,2018-09-15 16:05:00
"11919",1537023917000,39.878711,4.2812195,10,2018-09-15 16:05:17
"11931",1537023948000,39.8787191,4.2812307,10,2018-09-15 16:05:48
"11932",1537023964000,39.8787271,4.2812394,10,2018-09-15 16:06:04
"11933",1537023979000,39.8787208,4.2812325,10,2018-09-15 16:06:19
"11934",1537023995000,39.8787114,4.2812298,10,2018-09-15 16:06:35
"11946",1537024025000,39.8787067,4.2812331,10,2018-09-15 16:07:05
"11947",1537024041000,39.8786826,4.2812382,10,2018-09-15 16:07:21
"11948",1537024056000,39.878691,4.2812253,10,2018-09-15 16:07:36
"11949",1537024072000,39.8786885,4.2812355,10,2018-09-15 16:07:52
"11950",1537024087000,39.8786844,4.2812336,10,2018-09-15 16:08:07
"11962",1537024118000,39.8787002,4.2812269,10,2018-09-15 16:08:38
"11963",1537024134000,39.878691,4.2812326,10,2018-09-15 16:08:54
"11964",1537024149000,39.8786728,4.2812458,10,2018-09-15 16:09:09
"11965",1537024164000,39.8786719,4.2812331,10,2018-09-15 16:09:24
"11988",1537024211000,39.8786819,4.2812259,10,2018-09-15 16:10:11
"11989",1537024226000,39.8786883,4.2812245,10,2018-09-15 16:10:26
"12001",1537024257000,39.8787008,4.2812254,10,2018-09-15 16:10:57
"12024",1537024421136,39.8786933,4.2811946,10,2018-09-15 16:13:41
"12025",1537024541239,39.8786933,4.2811946,10,2018-09-15 16:15:41
"12047",1537024901356,39.8786933,4.2811946,10,2018-09-15 16:21:41
"12058",1537025141447,39.8786933,4.2811946,10,2018-09-15 16:25:41
"12068",1537025287998,39.8786544,4.2812234,37,2018-09-15 16:28:07
"12088",1537025648117,39.8786544,4.2812234,37,2018-09-15 16:34:08
"12100",1537025768162,39.8786544,4.2812234,37,2018-09-15 16:36:08
"12101",1537026068224,39.8786544,4.2812234,37,2018-09-15 16:41:08
"12102",1537026368242,39.8786544,4.2812234,37,2018-09-15 16:46:08
"12113",1537026663473,39.8786544,4.2812234,37,2018-09-15 16:51:03
"12135",1537026973248,39.8786544,4.2812234,31,2018-09-15 16:56:13
"12136",1537027093394,39.8786544,4.2812234,31,2018-09-15 16:58:13
"12147",1537027213445,39.8786544,4.2812234,31,2018-09-15 17:00:13
"12169",1537027633500,39.8786544,4.2812234,31,2018-09-15 17:07:13
"12180",1537027873588,39.8786544,4.2812234,31,2018-09-15 17:11:13
"12201",1537028233695,39.8786544,4.2812234,31,2018-09-15 17:17:13
"12212",1537028353748,39.8786544,4.2812234,31,2018-09-15 17:19:13
"12213",1537028653792,39.8786544,4.2812234,31,2018-09-15 17:24:13
"12214",1537028776552,39.8786544,4.2812234,16,2018-09-15 17:26:16
"12215",1537029076723,39.8786544,4.2812234,16,2018-09-15 17:31:16
"12216",1537029376769,39.8786544,4.2812234,16,2018-09-15 17:36:16
"12217",1537029676829,39.8786544,4.2812234,16,2018-09-15 17:41:16
"12218",1537029976883,39.8786544,4.2812234,16,2018-09-15 17:46:16
"12219",1537030276907,39.8786544,4.2812234,16,2018-09-15 17:51:16
"12220",1537030482944,39.8786544,4.2812234,16,2018-09-15 17:54:42
"12221",1537030598805,39.8786544,4.2812234,16,2018-09-15 17:56:38
"12222",1537030641141,39.8786544,4.2812234,16,2018-09-15 17:57:21
"12223",1537030664436,39.8786544,4.2812234,16,2018-09-15 17:57:44
"12224",1537030735076,39.8786544,4.2812234,16,2018-09-15 17:58:55
"12225",1537030944401,39.8786544,4.2812234,16,2018-09-15 18:02:24
"12226",1537031000172,39.8786544,4.2812234,16,2018-09-15 18:03:20
"12227",1537031340106,39.8786544,4.2812234,16,2018-09-15 18:09:00
"12228",1537031641107,39.8786544,4.2812234,16,2018-09-15 18:14:01
"12240",1537031897092,39.8786544,4.2812234,16,2018-09-15 18:18:17
"12241",1537032017197,39.8786544,4.2812234,16,2018-09-15 18:20:17
"12252",1537032217041,39.8786544,4.2812234,13,2018-09-15 18:23:37
"12257",1537032336513,39.8786544,4.2812234,13,2018-09-15 18:25:36
"12308",1537032859000,39.8787869,4.2794232,10,2018-09-15 18:34:19
"12309",1537032875000,39.878807,4.2792758,10,2018-09-15 18:34:35
"12310",1537032890000,39.8788237,4.2792796,10,2018-09-15 18:34:50
"12333",1537032920000,39.878946,4.2792627,10,2018-09-15 18:35:20
"12334",1537032936000,39.8790769,4.2792758,10,2018-09-15 18:35:36
"12335",1537032952000,39.8792053,4.2792986,10,2018-09-15 18:35:52
"12338",1537032983000,39.8794912,4.2793426,10,2018-09-15 18:36:23
"12339",1537032998000,39.8796252,4.2793663,10,2018-09-15 18:36:38
"12340",1537033014000,39.8797397,4.2794145,10,2018-09-15 18:36:54
"12344",1537033046000,39.8800071,4.2794362,10,2018-09-15 18:37:26
"12345",1537033062000,39.8800342,4.2794322,10,2018-09-15 18:37:42
"12368",1537033108000,39.879781,4.2794129,10,2018-09-15 18:38:28
"12381",1537033138000,39.8795073,4.2793467,10,2018-09-15 18:38:58
"12382",1537033154000,39.8793662,4.2793148,10,2018-09-15 18:39:14
"12383",1537033170000,39.8792154,4.2793071,10,2018-09-15 18:39:30
"12384",1537033185000,39.8790607,4.2792819,10,2018-09-15 18:39:45
"12388",1537033216000,39.8788226,4.2793808,10,2018-09-15 18:40:16
"12392",1537033247000,39.8789085,4.2797425,10,2018-09-15 18:40:47
"12393",1537033262000,39.8789325,4.2799488,10,2018-09-15 18:41:02
"12394",1537033278000,39.8788183,4.2801589,10,2018-09-15 18:41:18
"12397",1537033308000,39.8786575,4.2805064,10,2018-09-15 18:41:48
"12398",1537033324000,39.8786451,4.2807149,10,2018-09-15 18:42:04
"12399",1537033339000,39.8787721,4.2808207,10,2018-09-15 18:42:19
"12403",1537033371000,39.878991,4.2809363,10,2018-09-15 18:42:51
"12404",1537033387000,39.8789537,4.2811049,10,2018-09-15 18:43:07
"12405",1537033403000,39.8788969,4.2813005,10,2018-09-15 18:43:23
"12408",1537033433000,39.8786952,4.2815318,10,2018-09-15 18:43:53
"12409",1537033449000,39.8785354,4.2815934,10,2018-09-15 18:44:09
"12419",1537033495000,39.87807,4.2813758,10,2018-09-15 18:44:55
"12420",1537033511000,39.877955,4.2813001,10,2018-09-15 18:45:11
"12433",1537033542000,39.8778571,4.2811789,10,2018-09-15 18:45:42
"12434",1537033557000,39.8778563,4.2811797,10,2018-09-15 18:45:57
"12446",1537033588000,39.8778599,4.2811963,10,2018-09-15 18:46:28
"12447",1537033604000,39.8778774,4.2811945,10,2018-09-15 18:46:44
"12459",1537033635000,39.8780441,4.2808233,10,2018-09-15 18:47:15
"12460",1537033650000,39.8779182,4.2808583,10,2018-09-15 18:47:30
"12461",1537033665000,39.8777406,4.2809959,10,2018-09-15 18:47:45
"12464",1537033697000,39.8779558,4.281288,10,2018-09-15 18:48:17
"12465",1537033713000,39.8780805,4.2813872,10,2018-09-15 18:48:33
"12477",1537033759000,39.8784536,4.2816149,10,2018-09-15 18:49:19
"12478",1537033775000,39.8784082,4.2816886,10,2018-09-15 18:49:35
"12479",1537033791000,39.8782676,4.2818609,10,2018-09-15 18:49:51
"12482",1537033822000,39.8781928,4.2822113,10,2018-09-15 18:50:22
"12483",1537033838000,39.878234,4.2823813,10,2018-09-15 18:50:38
"12484",1537033853000,39.878342,4.2825375,10,2018-09-15 18:50:53
"12508",1537033900000,39.8784477,4.2828744,10,2018-09-15 18:51:40
"12509",1537033915000,39.8784828,4.2829603,10,2018-09-15 18:51:55
"12516",1537033946000,39.8786091,4.2831407,10,2018-09-15 18:52:26
"12517",1537033962000,39.8787118,4.2833232,10,2018-09-15 18:52:42
"12518",1537033977000,39.8788341,4.283476,10,2018-09-15 18:52:57
"12521",1537034008000,39.87909,4.2837967,10,2018-09-15 18:53:28
"12522",1537034023000,39.8792042,4.2839554,10,2018-09-15 18:53:43
"12523",1537034038000,39.8792978,4.2841593,10,2018-09-15 18:53:58
"12526",1537034069000,39.8795476,4.2845241,10,2018-09-15 18:54:29
"12527",1537034085000,39.8796675,4.2846915,10,2018-09-15 18:54:45
"12528",1537034100000,39.8797581,4.284829,10,2018-09-15 18:55:00
"12531",1537034146000,39.8797782,4.2854427,10,2018-09-15 18:55:46
"12532",1537034161000,39.8797612,4.2856598,10,2018-09-15 18:56:01
"12535",1537034192000,39.879976,4.2857083,10,2018-09-15 18:56:32
"12536",1537034208000,39.8801149,4.2858249,10,2018-09-15 18:56:48
"12537",1537034223000,39.8802755,4.2859876,10,2018-09-15 18:57:03
"12540",1537034253000,39.8805505,4.2861889,10,2018-09-15 18:57:33
"12541",1537034268000,39.880651,4.2863072,10,2018-09-15 18:57:48
"12566",1537034314000,39.880632,4.2862409,10,2018-09-15 18:58:34
"12567",1537034330000,39.8805912,4.2862227,10,2018-09-15 18:58:50
"12579",1537034360000,39.8805614,4.2862513,10,2018-09-15 18:59:20
"12580",1537034375000,39.8805736,4.2862266,10,2018-09-15 18:59:35
"12581",1537034391000,39.880697,4.2863458,10,2018-09-15 18:59:51
"12586",1537034422000,39.8809727,4.2866,10,2018-09-15 19:00:22
"12587",1537034438000,39.881094,4.2866778,10,2018-09-15 19:00:38
"12588",1537034454000,39.8811722,4.2867991,10,2018-09-15 19:00:54
"12589",1537034470000,39.8813015,4.2868672,10,2018-09-15 19:01:10
"12601",1537034501000,39.8813706,4.2869036,10,2018-09-15 19:01:41
"12602",1537034516000,39.8813759,4.2868983,10,2018-09-15 19:01:56
"12615",1537034641164,39.8807363,4.2881332,32,2018-09-15 19:04:01
"12616",1537034665082,39.8804708,4.2883882,17,2018-09-15 19:04:25
"12648",1537035288102,39.8787188,4.2928199,30,2018-09-15 19:14:48
"12708",1537037035059,39.879169,4.2941038,17,2018-09-15 19:43:55
"12709",1537037340109,39.879169,4.2941038,17,2018-09-15 19:49:00
"12711",1537037946184,39.8792008,4.2941733,47,2018-09-15 19:59:06
"12713",1537038351015,39.8790489,4.293744,38,2018-09-15 20:05:51
